;Rider;WeekOfYear;mon_intensity;mon_duration;mon_hr;tue_intensity;tue_duration;tue_hr;wed_intensity;wed_duration;wed_hr;thu_intensity;thu_duration;thu_hr;fri_intensity;fri_duration;fri_hr;sat_intensity;sat_duration;sat_hr;sun_intensity;sun_duration;sun_hr;weekIntensity;weekDuration;weekHearthrate;weekOveral;bestAtlethes
"501";"Rider3";"27/2012";0;0;0;2;9918;125.63;2;11261;124.28;0;0;0;0;0;0;3;22009;149.99;2;10272;129.44;0.642857142857143;7.12230215827338;1.73959052219922;9.50474982332974;"good"
"107";"Rider7";"14/2014";1;5009;108.1;1;9882;116.03;1;6185;106.15;0;0;0;1;4741;107.88;1;9985;114.32;3;4545;147.1;0.571428571428571;5.37529976019185;2.29905682079595;8.24578515241637;"good"
"756";"Rider5";"6/2009";0;0;0;0;0;0;0;0;0;0;0;0;2;9052;139.25;0;0;0;0;0;0;0.142857142857143;1.20596855848654;0.457622662591607;1.80644836393529;"bad"
"582";"Rider3";"3/2013";0;0;0;0;0;0;0;0;0;1;3516;6.49;0;0;0;2;8835;129.9;1;9915;106.27;0.285714285714286;2.96642685851319;0.79746294653127;4.04960409075874;"bad"
"383";"Rider4";"29/2014";1;5279;93.29;1;14608;95.44;3;11442;143.63;1;9615;117.52;0;0;0;2;9231;122.87;1;9006;111.26;0.642857142857143;7.88449240607514;2.24788852739163;10.7752380763239;"good"
"352";"Rider4";"3/2014";2;16548;118.04;2;2397;135.61;1;12758;113.79;2;15824;132.24;2;4857;137.36;1;16319;109.84;0;0;0;0.714285714285714;9.15307753796962;2.45450064083605;12.3218638930914;"good"
"356";"Rider2";"36/2013";0;0;0;1;9107;83.94;2;8102;128.44;0;0;0;2;4708;120.58;3;9252;148.59;0;0;0;0.571428571428571;4.1525446309619;1.58253639620099;6.30650959859146;"good"
"83";"Rider3";"34/2014";2;11838;129.5;2;9182;126.86;0;0;0;2;7291;129.76;2;6698;138.9;0;0;0;0;0;0;0.571428571428571;4.66413535837996;1.72539353905814;6.96095746886667;"good"
"541";"Rider3";"22/2012";0;0;0;0;0;0;0;0;0;2;6119;127.6;0;0;0;2;3502;122.92;3;6928;166.31;0.5;2.20476951771916;1.36984455617996;4.07461407389912;"bad"
"749";"Rider1";"48/2014";0;0;0;3;5606;141.48;0;0;0;3;2335;143.45;2;11031;140.06;2;7157;138.68;0;0;0;0.714285714285714;3.48108180122569;1.85241052942916;6.04777804494056;"good"
"264";"Rider5";"28/2013";0;0;0;3;8322;144.36;2;4562;120.87;0;0;0;0;0;0;0;0;0;2;7346;130.16;0.5;2.69517719158007;1.29938545466496;4.49456264624503;"bad"
"292";"Rider3";"20/2013";0;0;0;0;0;0;0;0;0;2;4975;130.06;0;0;0;0;0;0;3;8698;147.76;0.357142857142857;1.82160937916334;0.913010614873969;3.09176285118016;"bad"
"239";"Rider1";"7/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16057;132.16;3;13969;164.52;0.357142857142857;4.00026645350386;0.974990962568602;5.33240027321532;"good"
"682";"Rider5";"36/2009";0;0;0;2;6972;118.41;2;6170;125.52;0;0;0;1;4172;117.62;3;8929;163.66;0;0;0;0.571428571428571;3.49626965094591;1.72601794340925;5.79371616578373;"good"
"757";"Rider5";"32/2010";0;0;0;3;9130;142.54;2;6259;131.65;2;5904;123.05;0;0;0;0;0;0;0;0;0;0.5;2.83679722888356;1.30546518124158;4.64226241012514;"bad"
"313";"Rider7";"18/2014";0;0;0;0;0;0;2;13077;123.58;1;11297;112.9;1;9471;113.75;0;0;0;1;13741;111.66;0.357142857142857;6.33972821742606;1.51792697755431;8.21479805212322;"good"
"113";"Rider7";"20/2014";0;0;0;1;6329;111.64;1;8470;116.14;1;11102;109.44;1;4988;110.57;2;9326;119.52;2;12717;118.13;0.571428571428571;7.0519584332534;2.25258799171843;9.87597499640039;"good"
"57";"Rider3";"11/2014";2;7584;127.14;2;4644;131.62;2;9154;121.64;0;0;0;2;6962;127.84;2;10179;134.71;2;10560;130.32;0.857142857142857;6.53916866506795;2.54122711886687;9.93753864107767;"good"
"253";"Rider2";"16/2013";0;0;0;2;6350;118.11;0;0;0;1;7810;116.38;0;0;0;2;4918;124.62;2;8551;135.61;0.5;3.68092192912337;1.62581747674915;5.80673940587252;"good"
"142";"Rider5";"15/2014";0;0;0;0;0;0;0;0;0;0;0;0;3;3805;143.49;0;0;0;0;0;0;0.214285714285714;0.506927791100453;0.471556738637484;1.19277024402365;"bad"
"505";"Rider2";"27/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9575;101.31;0;0;0;0.0714285714285714;1.27564614974687;0.332938972690525;1.68001369386597;"bad"
"265";"Rider2";"28/2013";1;5794;85.14;1;9522;97.39;2;6811;122.24;2;6523;128.03;0;0;0;1;8636;110.5;1;11540;117.56;0.571428571428571;6.50492938982148;2.17180978671662;9.24816774796667;"good"
"654";"Rider1";"1/2012";1;8079;116.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0714285714285714;1.07633892885691;0.382036872720103;1.52980437300559;"bad"
"228";"Rider2";"25/2014";0;0;0;0;0;0;2;7273;120.86;0;0;0;1;6514;108.56;0;0;0;0;0;0;0.214285714285714;1.83679722888356;0.753951822274804;2.80503476544408;"bad"
"776";"Rider5";"21/2009";1;4129;110.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0714285714285714;0.550093258726352;0.363140425252227;0.98466225540715;"bad"
"410";"Rider2";"25/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11956;124.42;2;15663;120.99;0.285714285714286;3.67958966160405;0.806500377928949;4.77180432524729;"bad"
"425";"Rider2";"39/2013";0;0;0;1;5436;81.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0714285714285714;0.724220623501199;0.268986821781853;1.06463601671162;"bad"
"316";"Rider2";"18/2014";1;12451;86.05;1;16578;96.8;0;0;0;0;0;0;1;9251;105.74;2;6121;134.69;2;3461;119.43;0.5;6.37649880095923;1.78352887048539;8.66002767144463;"good"
"227";"Rider5";"25/2014";0;0;0;0;0;0;2;5243;119.26;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;0.698507860378364;0.391928752177199;1.23329375541271;"bad"
"741";"Rider5";"28/2010";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;175418;97;0;0;0;0.0714285714285714;23.3703703703704;0.318774852936344;23.7605737947353;"good"
"738";"Rider5";"48/2009";0;0;0;0;0;0;2;4266;132.73;0;0;0;0;0;0;0;0;0;3;5715;167.51;0.357142857142857;1.32973621103118;0.986690328305235;2.67356939647927;"bad"
"287";"Rider4";"41/2013";0;0;0;0;0;0;0;0;0;1;466;109.56;3;3135;147.42;0;0;0;0;0;0;0.285714285714286;0.479749533706368;0.844523316573006;1.60998713599366;"bad"
"174";"Rider1";"23/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14408;143.15;0.214285714285714;1.9195310418332;0.470439383482862;2.60425613960178;"bad"
"308";"Rider3";"35/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7844;134.58;0.142857142857143;1.04503064215294;0.442275460909001;1.63016324591909;"bad"
"518";"Rider1";"39/2011";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18790;136.08;0;0;0;0.142857142857143;2.5033306687983;0.447204968944099;3.09339278059954;"bad"
"321";"Rider3";"32/2014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12629;138.4;3;10563;160.48;0.357142857142857;3.08979483080202;0.982220907686746;4.42915859563163;"bad"
"74";"Rider4";"33/2014";1;11916;107.96;1;10945;111.16;1;9368;114.5;0;0;0;1;13465;113.66;3;5439;141.61;0;0;0;0.5;6.81228350652811;1.93529199119261;9.24757549772072;"good"
"251";"Rider3";"16/2013";0;0;0;2;6704;123.64;2;12032;125.92;2;5143;134.76;0;0;0;0;0;0;0;0;0;0.428571428571429;3.18132160937916;1.26300568536593;4.87289872331653;"bad"
"562";"Rider1";"4/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15646;130.41;0.142857142857143;2.08446576072475;0.428571428571429;2.65589433215332;"bad"
"12";"Rider7";"21/2013";0;0;0;1;9784;117.68;1;8020;117.32;0;0;0;0;0;0;0;0;0;2;5950;118.79;0.285714285714286;3.16466826538769;1.16267376515824;4.61305631626021;"bad"
"19";"Rider5";"30/2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7199;162.52;0.214285714285714;0.959099387156941;0.534095763909428;1.70748086535208;"bad"
"318";"Rider4";"18/2014";1;4635;92.89;0;0;0;1;8560;105.02;2;20971;118.65;2;13112;127.78;0;0;0;2;19516;125.79;0.571428571428571;8.89874766853184;1.87364027736699;11.3438165173274;"good"
"342";"Rider3";"2/2014";0;0;0;0;0;0;2;6667;122.43;2;6425;126.99;2;4977;118.11;2;6804;132.41;0;0;0;0.571428571428571;3.31374900079936;1.6429721647113;5.52814973693923;"good"
"616";"Rider5";"47/2012";0;0;0;2;4708;137.27;0;0;0;2;5066;134.63;0;0;0;0;0;0;0;0;0;0.285714285714286;1.30215827338129;0.893555489828782;2.48142804892436;"bad"
"480";"Rider5";"34/2013";0;0;0;0;0;0;0;0;0;0;0;0;3;8236;144.32;1;5913;117.06;0;0;0;0.285714285714286;1.88502531308287;0.858983206809294;3.02972280560645;"bad"
"267";"Rider7";"11/2013";2;5437;133.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;0.724353850253131;0.439810706891452;1.30702170000173;"bad"
"584";"Rider3";"36/2011";2;5858;132.15;2;11076;136.74;0;0;0;2;6299;140.96;0;0;0;0;0;0;2;11507;134.88;0.571428571428571;4.62829736211031;1.79016727463932;6.98989320817821;"good"
"512";"Rider3";"13/2012";0;0;0;1;14871;116.87;2;85962;132.52;2;12650;127.89;0;0;0;2;11974;129.27;2;11285;128.45;0.642857142857143;18.2176925126565;2.08682506819153;20.9473747237052;"good"
"476";"Rider4";"1/2014";0;0;0;0;0;0;2;12238;122.27;0;0;0;2;16997;121.94;2;13171;119.29;2;2933;129.65;0.571428571428571;6.04036770583533;1.62065792500575;8.23245420226965;"good"
"571";"Rider2";"44/2012";1;5846;95.45;1;3807;112.99;2;8130;128.46;0;0;0;0;0;0;2;6001;130.02;2;9106;122.3;0.571428571428571;4.3818278710365;1.93637648296033;6.88963292542541;"good"
"185";"Rider7";"16/2014";0;0;0;0;0;0;2;8496;127.81;1;9534;111.91;2;10281;123.5;1;6579;117.53;0;0;0;0.428571428571429;4.64828137490008;1.57990732524894;6.65676012872045;"good"
"429";"Rider5";"13/2014";0;0;0;0;0;0;0;0;0;2;4873;135.41;0;0;0;0;0;0;0;0;0;0.142857142857143;0.649213962163602;0.445003122021756;1.2370742270425;"bad"
"201";"Rider4";"10/2014";1;13601;103.53;2;6806;136.42;2;11774;122.45;3;23955;142.24;0;0;0;2;20092;131.94;2;15362;135.48;0.857142857142857;12.2022382094325;2.53725064905189;15.5966317156272;"good"
"387";"Rider4";"13/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6880;103.15;0;0;0;0.0714285714285714;0.916600053290701;0.338985835880246;1.32701446059952;"bad"
"497";"Rider4";"31/2011";0;0;0;0;0;0;2;15429;130.41;2;5687;136.22;0;0;0;3;13023;168.98;3;6665;159;0.714285714285714;5.43618438582467;1.95408984849979;8.10455994861018;"good"
"173";"Rider2";"23/2013";0;0;0;1;5793;111.6;1;6096;114.69;0;0;0;1;2405;111.7;1;4509;113.78;3;7810;146.23;0.5;3.54556354916067;1.96523053665911;6.01079408581978;"good"
"644";"Rider1";"45/2012";0;0;0;0;0;0;0;0;0;0;0;0;3;10478;152.55;2;18795;128.23;2;8759;130.77;0.5;5.06687982946976;1.35249268789641;6.91937251736617;"good"
"516";"Rider4";"33/2011";2;14886;122.25;2;7026;136.08;2;13530;122.49;0;0;0;2;11212;119.93;2;3171;126.82;2;6646;135.26;0.857142857142857;7.52344790834;2.50691774294259;10.8875085084254;"good"
"550";"Rider3";"47/2013";0;0;0;2;2255;130.82;0;0;0;0;0;0;0;0;0;3;4597;143.52;2;9895;128.57;0.5;2.23114841460165;1.32409872161425;4.0552471362159;"bad"
"88";"Rider7";"15/2013";0;0;0;2;9162;118.11;1;8229;117.61;2;8453;127.75;0;0;0;2;13407;122.26;1;11153;113.42;0.571428571428571;6.71516120436984;1.96900982615268;9.25559960195109;"good"
"104";"Rider2";"18/2013";0;0;0;0;0;0;1;8217;109.16;2;10702;121.45;2;8195;119.05;2;11202;129.02;1;4161;104.36;0.571428571428571;5.65907274180656;1.91606690985573;8.14656822309086;"good"
"574";"Rider5";"35/2011";0;0;0;0;0;0;0;0;0;1;5485;90.73;0;0;0;0;0;0;0;0;0;0.0714285714285714;0.730748734345857;0.298169509349634;1.10034681512406;"bad"
"676";"Rider5";"17/2009";0;0;0;0;0;0;1;27425;108.63;0;0;0;0;0;0;2;7468;134.69;0;0;0;0.214285714285714;4.64868105515588;0.799631930066713;5.6625986995083;"good"
"617";"Rider2";"47/2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10566;131.64;1;9272;113.22;0.214285714285714;2.64295230482281;0.804692891649413;3.66193091075794;"bad"
"510";"Rider3";"25/2012";1;10907;112;2;10693;125.39;0;0;0;0;0;0;0;0;0;0;0;0;2;12756;137.55;0.357142857142857;4.57713828936851;1.23217982845312;6.16646097496448;"good"
"470";"Rider3";"36/2012";2;183103;133.81;0;0;0;0;0;0;0;0;0;2;7667;135.45;2;87610;130.93;2;106798;128.72;0.571428571428571;51.3160138555822;1.73817739656249;53.6256198235733;"good"
"546";"Rider3";"51/2012";0;0;0;1;3514;113.45;0;0;0;2;6950;130.19;0;0;0;2;10963;127.63;2;9835;127.02;0.5;4.16493471889155;1.63754970587269;6.30248442476424;"good"
"727";"Rider5";"41/2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10509;139.19;0.142857142857143;1.40007993605116;0.457425482270203;2.0003625611785;"bad"
"192";"Rider3";"9/2014";0;0;0;0;0;0;2;5511;127.13;2;5805;129.76;2;7196;119.65;0;0;0;2;14943;119.4;0.571428571428571;4.45710098587796;1.62982680995103;6.65835636725757;"good"
"635";"Rider3";"45/2013";0;0;0;0;0;0;0;0;0;1;3791977;71.11;0;0;0;0;0;0;0;0;0;0.0714285714285714;505.192779110045;0.23369154425055;505.497899225724;"good"
"191";"Rider7";"9/2014";0;0;0;0;0;0;2;14239;124.25;2;16872;122.07;0;0;0;1;8345;115.03;2;9707;119.74;0.5;6.54982680522249;1.58102468040356;8.63085148562605;"good"
"709";"Rider5";"46/2009";0;0;0;0;0;0;2;8646;125.93;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;1.15187849720224;0.413848631239936;1.70858427129932;"bad"
"61";"Rider4";"11/2014";1;9748;108.46;3;10621;146.2;2;11899;140.79;3;16286;144.98;0;0;0;0;0;0;0;0;0;0.642857142857143;6.46869171329603;1.77603601827204;8.88758487442522;"good"
"498";"Rider3";"19/2012";1;72698;80.97;2;10256;135.58;0;0;0;2;6987;140.53;2;11352;134.68;2;8746;131.86;0;0;0;0.642857142857143;14.660138555822;2.04942653389858;17.3524222325777;"good"
"14";"Rider5";"21/2013";0;0;0;0;0;0;0;0;0;2;5150;119.24;0;0;0;0;0;0;0;0;0;0.142857142857143;0.686117772448708;0.391863025403398;1.22083794070925;"bad"
"576";"Rider3";"7/2012";0;0;0;0;0;0;0;0;0;0;0;0;2;9404;123.41;2;18219;137.86;2;451645;125.46;0.428571428571429;63.8513189448441;1.27092576160899;65.5508161350245;"good"
"364";"Rider7";"38/2014";1;86743;104.4;1;9369;110.62;1;3964;98.85;0;0;0;0;0;0;0;0;0;0;0;0;0.214285714285714;13.3328004263256;1.03148312465083;14.5785692652621;"good"
"132";"Rider3";"29/2012";0;0;0;2;6813;140.25;2;4418;131.78;2;7877;136.44;0;0;0;2;3505;118.28;0;0;0;0.571428571428571;3.01265654143352;1.73107890499195;5.31516401785404;"good"
"97";"Rider5";"24/2014";0;0;0;2;3631;125.36;0;0;0;3;16372;151.22;3;4962;161.02;0;0;0;3;12106;142.58;0.785714285714286;4.93884892086331;1.90666798120214;7.63123118777974;"good"
"331";"Rider3";"32/2012";0;0;0;2;8266;133.74;2;13517;125.12;2;7020;132.61;2;13141;130.44;2;7218;140.92;0;0;0;0.714285714285714;6.54969357847056;2.17828387393605;9.44226316669232;"good"
"237";"Rider5";"7/2013";0;0;0;0;0;0;2;8477;127.49;1;10088;117.47;0;0;0;0;0;0;2;15441;132.96;0.357142857142857;4.53050892619238;1.24197311774952;6.12962490108475;"good"
"357";"Rider4";"36/2013";2;7799;126.37;2;14975;136.36;2;15014;120.89;2;18627;132.08;2;12919;136.31;0;0;0;2;18365;128.47;0.857142857142857;11.6838529176659;2.56492162082224;15.105917395631;"good"
"534";"Rider5";"8/2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6892;138.83;0;0;0;0.142857142857143;0.918198774313882;0.456242400341779;1.5172983175128;"bad"
"53";"Rider2";"26/2014";0;0;0;0;0;0;2;9110;118.31;0;0;0;0;0;0;1;8975;116.5;1;8427;112.8;0.285714285714286;3.53210764721556;1.14236419205363;4.96018612498348;"bad"
"311";"Rider1";"35/2013";0;0;0;1;18353;114.59;0;0;0;1;14464;78.64;0;0;0;0;0;0;3;16282;154.84;0.357142857142857;6.54130029309886;1.14387590785106;8.04231905809278;"good"
"630";"Rider3";"5/2013";0;0;0;0;0;0;2;7065;124.18;1;3070;110.12;0;0;0;0;0;0;2;3885;135.82;0.357142857142857;1.86783906208367;1.21633967596701;3.44132159519353;"bad"
"433";"Rider6";"52/2014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4277;162.01;0;0;0;0.214285714285714;0.569810818012257;0.532419731177495;1.31651626347547;"bad"
"333";"Rider4";"32/2012";0;0;0;2;18166;123.53;2;14562;127;1;15329;109.12;2;17085;126.24;0;0;0;0;0;0;0.5;8.67865707434053;1.59679910611588;10.7754561804564;"good"
"67";"Rider4";"38/2013";1;2;64.5;0;0;0;2;12478;133.9;2;5677;139.49;0;0;0;0;0;0;2;14246;118.25;0.5;4.31694644284572;1.49903053008643;6.31597697293216;"good"
"198";"Rider5";"10/2014";0;0;0;0;0;0;0;0;0;2;5668;127.13;1;24182;110.37;0;0;0;2;12361;129.12;0.357142857142857;5.6236344257927;1.20483749055178;7.18561477348733;"good"
"780";"Rider4";"40/2012";2;2230;124.52;0;0;0;1;5484;110.04;1;1935;116.13;0;0;0;0;0;0;1;7692;115.21;0.357142857142857;2.31028510524913;1.53110519570147;4.19853315809346;"bad"
"712";"Rider5";"49/2012";0;0;0;0;0;0;0;0;0;2;4692;132.97;0;0;0;0;0;0;0;0;0;0.142857142857143;0.625099920063949;0.436984455617996;1.20494151853909;"bad"
"8";"Rider3";"22/2014";0;0;0;2;8903;123.61;2;5503;131.29;0;0;0;0;0;0;3;4876;145.35;2;6995;136.11;0.642857142857143;3.50079936051159;1.76266061980348;5.90631712317221;"good"
"572";"Rider1";"44/2012";0;0;0;0;0;0;3;11380;150.88;0;0;0;0;0;0;0;0;0;0;0;0;0.214285714285714;1.51612043698375;0.495842781557067;2.22624893282653;"bad"
"81";"Rider7";"34/2014";1;6999;115.51;1;7180;110.21;0;0;0;1;6142;113.7;1;8590;116.04;0;0;0;1;5260;111.31;0.357142857142857;4.55249134026112;1.86259817936837;6.77223237677235;"good"
"64";"Rider5";"38/2013";0;0;0;0;0;0;1;4517;115.94;0;0;0;0;0;0;3;19295;154.13;0;0;0;0.285714285714286;3.17239541699973;0.887541490025962;4.34565119273998;"bad"
"742";"Rider5";"35/2009";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14458;122.19;0.142857142857143;1.92619237942979;0.401557724539091;2.47060724682602;"bad"
"30";"Rider1";"19/2014";2;8479;133.61;2;4689;138.6;0;0;0;2;2020;131.21;0;0;0;2;3247;130.19;1;458;102.58;0.642857142857143;2.51705302424727;2.09073581123271;5.25064597833712;"good"
"175";"Rider7";"26/2013";0;0;0;2;10439;132.45;0;0;0;1;3484;105.32;0;0;0;0;0;0;1;1231;95.3;0.285714285714286;2.01891819877431;1.09458082750008;3.39921331198868;"bad"
"189";"Rider1";"16/2014";2;5629;118.67;0;0;0;0;0;0;3;10397;142.66;2;3787;120.52;2;17792;138.16;0;0;0;0.642857142857143;5.00999200639488;1.70892898222091;7.36177813147293;"good"
"183";"Rider2";"41/2014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10305;118.76;0.142857142857143;1.37290167865707;0.390285582832167;1.90604440434638;"bad"
"407";"Rider7";"25/2013";0;0;0;2;7526;122.65;0;0;0;0;0;0;0;0;0;2;4944;131.13;2;7280;125.14;0.428571428571429;2.63122835065281;1.24525945643958;4.30505923566382;"bad"
